cluster_id,domain,paraphrase,option_order_right_first,private_observation,condition,expected_direction,nominal_reliability,probability_right,baseline_probability_right,logit_change,signed_logit_change,absolute_probability_change,belief_switch,action_switch,commitment_change
c0022,route_viability,2,1,right,stale_right_r0.85,1,0.85,0.79,0.65,0.7058862063373751,0.7058862063373751,0.14,0,0,0
c0022,route_viability,2,1,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0022,route_viability,2,1,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0022,route_viability,2,1,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0023,route_viability,2,1,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0023,route_viability,2,1,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0023,route_viability,2,1,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0023,route_viability,2,1,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0023,route_viability,2,1,right,single_left_r0.65,-1,0.65,0.725,0.65,0.35036134878187986,-0.35036134878187986,0.07499999999999996,0,0,0
c0023,route_viability,2,1,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0023,route_viability,2,1,right,single_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0023,route_viability,2,1,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0023,route_viability,2,1,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0023,route_viability,2,1,right,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0023,route_viability,2,1,right,stale_left_r0.85,-1,0.85,0.74,0.65,0.426929346776464,-0.426929346776464,0.08999999999999997,0,0,0
c0023,route_viability,2,1,right,agreeing_left_two_r0.65,-1,0.65,0.7225,0.65,0.3378572783938746,-0.3378572783938746,0.07250000000000001,0,0,0
c0023,route_viability,2,1,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0023,route_viability,2,1,right,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0023,route_viability,2,1,right,stale_right_r0.85,1,0.85,0.79,0.65,0.7058862063373751,0.7058862063373751,0.14,0,0,0
c0023,route_viability,2,1,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0023,route_viability,2,1,right,conflict_net_right,1,0.85,0.775,0.65,0.6177234187427035,0.6177234187427035,0.125,0,0,0
c0023,route_viability,2,1,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0024,repair_hypothesis,0,0,left,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0024,repair_hypothesis,0,0,left,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0024,repair_hypothesis,0,0,left,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0024,repair_hypothesis,0,0,left,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0024,repair_hypothesis,0,0,left,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0024,repair_hypothesis,0,0,left,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0024,repair_hypothesis,0,0,left,single_left_r0.75,-1,0.75,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0024,repair_hypothesis,0,0,left,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0024,repair_hypothesis,0,0,left,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0024,repair_hypothesis,0,0,left,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0024,repair_hypothesis,0,0,left,stale_left_r0.85,-1,0.85,0.73,0.65,0.3755833667378383,-0.3755833667378383,0.07999999999999996,0,0,0
c0024,repair_hypothesis,0,0,left,agreeing_left_two_r0.65,-1,0.65,0.825,0.65,0.9315582040049429,-0.9315582040049429,0.17499999999999993,0,0,1
c0024,repair_hypothesis,0,0,left,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0024,repair_hypothesis,0,0,left,reciprocal_left_r0.75,-1,0.75,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0024,repair_hypothesis,0,0,left,stale_right_r0.85,1,0.85,0.7375,0.65,0.4139757977760731,0.4139757977760731,0.08750000000000002,0,0,1
c0024,repair_hypothesis,0,0,left,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,1
c0024,repair_hypothesis,0,0,left,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0024,repair_hypothesis,0,0,left,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0025,repair_hypothesis,0,0,left,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0025,repair_hypothesis,0,0,left,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0025,repair_hypothesis,0,0,left,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0025,repair_hypothesis,0,0,left,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0025,repair_hypothesis,0,0,left,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0025,repair_hypothesis,0,0,left,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0025,repair_hypothesis,0,0,left,single_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0025,repair_hypothesis,0,0,left,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0025,repair_hypothesis,0,0,left,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0025,repair_hypothesis,0,0,left,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0025,repair_hypothesis,0,0,left,stale_left_r0.85,-1,0.85,0.7375,0.65,0.4139757977760731,-0.4139757977760731,0.08750000000000002,0,0,1
c0025,repair_hypothesis,0,0,left,agreeing_left_two_r0.65,-1,0.65,0.825,0.65,0.9315582040049429,-0.9315582040049429,0.17499999999999993,0,0,0
c0025,repair_hypothesis,0,0,left,conflict_net_left,-1,0.85,0.7375,0.65,0.4139757977760731,-0.4139757977760731,0.08750000000000002,0,0,0
c0025,repair_hypothesis,0,0,left,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0025,repair_hypothesis,0,0,left,stale_right_r0.85,1,0.85,0.7375,0.65,0.4139757977760731,0.4139757977760731,0.08750000000000002,0,0,0
c0025,repair_hypothesis,0,0,left,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0025,repair_hypothesis,0,0,left,conflict_net_right,1,0.85,0.7875,0.65,0.690882173929093,0.690882173929093,0.13749999999999996,0,0,0
c0025,repair_hypothesis,0,0,left,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0026,repair_hypothesis,0,0,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0026,repair_hypothesis,0,0,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0026,repair_hypothesis,0,0,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0026,repair_hypothesis,0,0,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0026,repair_hypothesis,0,0,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0026,repair_hypothesis,0,0,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0026,repair_hypothesis,0,0,right,single_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0026,repair_hypothesis,0,0,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0026,repair_hypothesis,0,0,right,single_left_r0.85,-1,0.85,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0026,repair_hypothesis,0,0,right,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0026,repair_hypothesis,0,0,right,stale_left_r0.85,-1,0.85,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0026,repair_hypothesis,0,0,right,agreeing_left_two_r0.65,-1,0.65,0.825,0.65,0.9315582040049429,-0.9315582040049429,0.17499999999999993,0,0,0
c0026,repair_hypothesis,0,0,right,conflict_net_left,-1,0.85,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0026,repair_hypothesis,0,0,right,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0026,repair_hypothesis,0,0,right,stale_right_r0.85,1,0.85,0.775,0.65,0.6177234187427035,0.6177234187427035,0.125,0,0,0
c0026,repair_hypothesis,0,0,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0026,repair_hypothesis,0,0,right,conflict_net_right,1,0.85,0.775,0.65,0.6177234187427035,0.6177234187427035,0.125,0,0,0
c0026,repair_hypothesis,0,0,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0027,repair_hypothesis,0,0,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0027,repair_hypothesis,0,0,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0027,repair_hypothesis,0,0,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0027,repair_hypothesis,0,0,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0027,repair_hypothesis,0,0,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0027,repair_hypothesis,0,0,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0027,repair_hypothesis,0,0,right,single_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0027,repair_hypothesis,0,0,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0027,repair_hypothesis,0,0,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0027,repair_hypothesis,0,0,right,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0027,repair_hypothesis,0,0,right,stale_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0027,repair_hypothesis,0,0,right,agreeing_left_two_r0.65,-1,0.65,0.8225,0.65,0.914338665317833,-0.914338665317833,0.1725,0,0,0
c0027,repair_hypothesis,0,0,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0027,repair_hypothesis,0,0,right,reciprocal_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0027,repair_hypothesis,0,0,right,stale_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0027,repair_hypothesis,0,0,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,1
c0027,repair_hypothesis,0,0,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0027,repair_hypothesis,0,0,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0028,repair_hypothesis,0,1,left,no_message,0,0.5,0.35,0.35,0.0,0.0,0.0,0,0,0
c0028,repair_hypothesis,0,1,left,placebo,0,0.5,0.65,0.35,1.238078416812447,0.0,0.30000000000000004,1,1,0
c0028,repair_hypothesis,0,1,left,single_left_r0.55,-1,0.55,0.6,0.35,1.0245043165143877,-1.0245043165143877,0.25,1,1,0
c0028,repair_hypothesis,0,1,left,single_right_r0.55,1,0.55,0.6,0.35,1.0245043165143877,1.0245043165143877,0.25,1,1,0
c0028,repair_hypothesis,0,1,left,single_left_r0.65,-1,0.65,0.65,0.35,1.238078416812447,-1.238078416812447,0.30000000000000004,1,1,0
c0028,repair_hypothesis,0,1,left,single_right_r0.65,1,0.65,0.65,0.35,1.238078416812447,1.238078416812447,0.30000000000000004,1,1,0
c0028,repair_hypothesis,0,1,left,single_left_r0.75,-1,0.75,0.5,0.35,0.6190392084062235,-0.6190392084062235,0.15000000000000002,1,1,0
c0028,repair_hypothesis,0,1,left,single_right_r0.75,1,0.75,0.7,0.35,1.466337068793427,1.466337068793427,0.35,1,1,0
c0028,repair_hypothesis,0,1,left,single_left_r0.85,-1,0.85,0.75,0.35,1.7176514970743333,-1.7176514970743333,0.4,1,1,0
c0028,repair_hypothesis,0,1,left,single_right_r0.85,1,0.85,0.75,0.35,1.7176514970743333,1.7176514970743333,0.4,1,1,0
c0028,repair_hypothesis,0,1,left,stale_left_r0.85,-1,0.85,0.73,0.35,1.6136617835502856,-1.6136617835502856,0.38,1,1,0
c0028,repair_hypothesis,0,1,left,agreeing_left_two_r0.65,-1,0.65,0.4225,0.35,0.3065202128075034,-0.3065202128075034,0.07250000000000001,0,0,0
c0028,repair_hypothesis,0,1,left,conflict_net_left,-1,0.85,0.73,0.35,1.6136617835502856,-1.6136617835502856,0.38,1,1,0
c0028,repair_hypothesis,0,1,left,reciprocal_left_r0.75,-1,0.75,0.5,0.35,0.6190392084062235,-0.6190392084062235,0.15000000000000002,1,1,0
c0028,repair_hypothesis,0,1,left,stale_right_r0.85,1,0.85,0.73,0.35,1.6136617835502856,1.6136617835502856,0.38,1,1,0
c0028,repair_hypothesis,0,1,left,agreeing_right_two_r0.65,1,0.65,0.7225,0.35,1.5759356952063217,1.5759356952063217,0.37250000000000005,1,1,0
c0028,repair_hypothesis,0,1,left,conflict_net_right,1,0.85,0.73,0.35,1.6136617835502856,1.6136617835502856,0.38,1,1,0
c0028,repair_hypothesis,0,1,left,reciprocal_right_r0.75,1,0.75,0.7,0.35,1.466337068793427,1.466337068793427,0.35,1,1,0
c0029,repair_hypothesis,0,1,left,no_message,0,0.5,0.35,0.35,0.0,0.0,0.0,0,0,0
c0029,repair_hypothesis,0,1,left,placebo,0,0.5,0.65,0.35,1.238078416812447,0.0,0.30000000000000004,1,1,0
c0029,repair_hypothesis,0,1,left,single_left_r0.55,-1,0.55,0.6,0.35,1.0245043165143877,-1.0245043165143877,0.25,1,1,0
c0029,repair_hypothesis,0,1,left,single_right_r0.55,1,0.55,0.6,0.35,1.0245043165143877,1.0245043165143877,0.25,1,1,0
c0029,repair_hypothesis,0,1,left,single_left_r0.65,-1,0.65,0.35,0.35,0.0,-0.0,0.0,0,0,0
c0029,repair_hypothesis,0,1,left,single_right_r0.65,1,0.65,0.65,0.35,1.238078416812447,1.238078416812447,0.30000000000000004,1,1,0
c0029,repair_hypothesis,0,1,left,single_left_r0.75,-1,0.75,0.5,0.35,0.6190392084062235,-0.6190392084062235,0.15000000000000002,1,1,0
c0029,repair_hypothesis,0,1,left,single_right_r0.75,1,0.75,0.7,0.35,1.466337068793427,1.466337068793427,0.35,1,1,0
c0029,repair_hypothesis,0,1,left,single_left_r0.85,-1,0.85,0.75,0.35,1.7176514970743333,-1.7176514970743333,0.4,1,1,0
c0029,repair_hypothesis,0,1,left,single_right_r0.85,1,0.85,0.75,0.35,1.7176514970743333,1.7176514970743333,0.4,1,1,0
c0029,repair_hypothesis,0,1,left,stale_left_r0.85,-1,0.85,0.75,0.35,1.7176514970743333,-1.7176514970743333,0.4,1,1,0
c0029,repair_hypothesis,0,1,left,agreeing_left_two_r0.65,-1,0.65,0.7225,0.35,1.5759356952063217,-1.5759356952063217,0.37250000000000005,1,1,0
c0029,repair_hypothesis,0,1,left,conflict_net_left,-1,0.85,0.75,0.35,1.7176514970743333,-1.7176514970743333,0.4,1,1,0
c0029,repair_hypothesis,0,1,left,reciprocal_left_r0.75,-1,0.75,0.5,0.35,0.6190392084062235,-0.6190392084062235,0.15000000000000002,1,1,0
c0029,repair_hypothesis,0,1,left,stale_right_r0.85,1,0.85,0.75,0.35,1.7176514970743333,1.7176514970743333,0.4,1,1,0
c0029,repair_hypothesis,0,1,left,agreeing_right_two_r0.65,1,0.65,0.825,0.35,2.16963662081739,2.16963662081739,0.475,1,1,0
c0029,repair_hypothesis,0,1,left,conflict_net_right,1,0.85,0.75,0.35,1.7176514970743333,1.7176514970743333,0.4,1,1,0
c0029,repair_hypothesis,0,1,left,reciprocal_right_r0.75,1,0.75,0.7,0.35,1.466337068793427,1.466337068793427,0.35,1,1,0
c0030,repair_hypothesis,0,1,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0030,repair_hypothesis,0,1,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0030,repair_hypothesis,0,1,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0030,repair_hypothesis,0,1,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0030,repair_hypothesis,0,1,right,single_left_r0.65,-1,0.65,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0030,repair_hypothesis,0,1,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0030,repair_hypothesis,0,1,right,single_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0030,repair_hypothesis,0,1,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0030,repair_hypothesis,0,1,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0030,repair_hypothesis,0,1,right,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0030,repair_hypothesis,0,1,right,stale_left_r0.85,-1,0.85,0.72,0.65,0.32542240043462767,-0.32542240043462767,0.06999999999999995,0,0,0
c0030,repair_hypothesis,0,1,right,agreeing_left_two_r0.65,-1,0.65,0.4225,0.65,-0.9315582040049437,0.9315582040049437,0.22750000000000004,1,1,0
c0030,repair_hypothesis,0,1,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0030,repair_hypothesis,0,1,right,reciprocal_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0030,repair_hypothesis,0,1,right,stale_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0030,repair_hypothesis,0,1,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0030,repair_hypothesis,0,1,right,conflict_net_right,1,0.85,0.79,0.65,0.7058862063373751,0.7058862063373751,0.14,0,0,0
c0030,repair_hypothesis,0,1,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0031,repair_hypothesis,0,1,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0031,repair_hypothesis,0,1,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0031,repair_hypothesis,0,1,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0031,repair_hypothesis,0,1,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0031,repair_hypothesis,0,1,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0031,repair_hypothesis,0,1,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0031,repair_hypothesis,0,1,right,single_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0031,repair_hypothesis,0,1,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0031,repair_hypothesis,0,1,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0031,repair_hypothesis,0,1,right,single_right_r0.85,1,0.85,0.775,0.65,0.6177234187427035,0.6177234187427035,0.125,0,0,0
c0031,repair_hypothesis,0,1,right,stale_left_r0.85,-1,0.85,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0031,repair_hypothesis,0,1,right,agreeing_left_two_r0.65,-1,0.65,0.4225,0.65,-0.9315582040049437,0.9315582040049437,0.22750000000000004,1,1,0
c0031,repair_hypothesis,0,1,right,conflict_net_left,-1,0.85,0.775,0.65,0.6177234187427035,-0.6177234187427035,0.125,0,0,0
c0031,repair_hypothesis,0,1,right,reciprocal_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0031,repair_hypothesis,0,1,right,stale_right_r0.85,1,0.85,0.775,0.65,0.6177234187427035,0.6177234187427035,0.125,0,0,0
c0031,repair_hypothesis,0,1,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0031,repair_hypothesis,0,1,right,conflict_net_right,1,0.85,0.775,0.65,0.6177234187427035,0.6177234187427035,0.125,0,0,0
c0031,repair_hypothesis,0,1,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0032,repair_hypothesis,1,0,left,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0032,repair_hypothesis,1,0,left,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0032,repair_hypothesis,1,0,left,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0032,repair_hypothesis,1,0,left,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0032,repair_hypothesis,1,0,left,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0032,repair_hypothesis,1,0,left,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0032,repair_hypothesis,1,0,left,single_left_r0.75,-1,0.75,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0032,repair_hypothesis,1,0,left,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0032,repair_hypothesis,1,0,left,single_left_r0.85,-1,0.85,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0032,repair_hypothesis,1,0,left,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0032,repair_hypothesis,1,0,left,stale_left_r0.85,-1,0.85,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0032,repair_hypothesis,1,0,left,agreeing_left_two_r0.65,-1,0.65,0.8225,0.65,0.914338665317833,-0.914338665317833,0.1725,0,0,0
c0032,repair_hypothesis,1,0,left,conflict_net_left,-1,0.85,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0032,repair_hypothesis,1,0,left,reciprocal_left_r0.75,-1,0.75,0.583,0.65,-0.28393824385453287,0.28393824385453287,0.06700000000000006,0,0,0
c0032,repair_hypothesis,1,0,left,stale_right_r0.85,1,0.85,0.76,0.65,0.5336403015321619,0.5336403015321619,0.10999999999999999,0,0,0
c0032,repair_hypothesis,1,0,left,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0032,repair_hypothesis,1,0,left,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0032,repair_hypothesis,1,0,left,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0033,repair_hypothesis,1,0,left,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0033,repair_hypothesis,1,0,left,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0033,repair_hypothesis,1,0,left,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0033,repair_hypothesis,1,0,left,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0033,repair_hypothesis,1,0,left,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0033,repair_hypothesis,1,0,left,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0033,repair_hypothesis,1,0,left,single_left_r0.75,-1,0.75,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0033,repair_hypothesis,1,0,left,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0033,repair_hypothesis,1,0,left,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
